transaction_id,supplier_id,product_id,transaction_amount,delivery_time,ownership_frequency,fraud_label
TXN_01259,SUP_001,PROD_328,967.76,6.8,3,0
TXN_01260,SUP_063,PROD_325,1294.37,12.0,2,0
TXN_01261,SUP_054,PROD_389,619.88,2.3,3,0
TXN_01262,SUP_055,PROD_105,1192.65,8.0,1,0
TXN_01263,SUP_040,PROD_483,1298.77,3.7,4,0
TXN_01264,SUP_015,PROD_147,921.93,3.8,4,0
TXN_01265,SUP_021,PROD_279,1010.01,5.3,4,0
TXN_01266,SUP_047,PROD_009,856.15,5.1,4,0
TXN_01267,SUP_073,PROD_118,906.99,7.5,2,0
TXN_01268,SUP_053,PROD_094,1245.44,2.1,2,0
TXN_01269,SUP_009,PROD_434,1217.5,0.5,2,0
TXN_01270,SUP_074,PROD_144,1118.03,8.9,3,0
TXN_01271,SUP_052,PROD_289,1182.38,2.1,3,0
TXN_01272,SUP_057,PROD_386,3857.53,0.9,9,1
TXN_01273,SUP_026,PROD_014,631.94,7.8,4,0
TXN_01274,SUP_041,PROD_494,1319.2,7.3,4,0
TXN_01275,SUP_035,PROD_257,731.95,6.0,3,0
TXN_01276,SUP_063,PROD_346,969.96,6.5,2,0
TXN_01277,SUP_025,PROD_186,1255.98,4.0,1,0
TXN_01278,SUP_090,PROD_345,579.63,1.2,3,0
TXN_01279,SUP_075,PROD_400,1187.36,4.3,1,0
TXN_01280,SUP_038,PROD_207,642.37,3.9,2,0
TXN_01281,SUP_002,PROD_346,1178.42,3.1,1,0
TXN_01282,SUP_007,PROD_431,1360.8,5.1,4,0
TXN_01283,SUP_082,PROD_172,778.74,1.1,1,0
TXN_01284,SUP_091,PROD_464,739.72,7.5,3,0
TXN_01285,SUP_034,PROD_270,1022.81,4.9,3,0
TXN_01286,SUP_091,PROD_221,730.3,4.0,2,0
TXN_01287,SUP_017,PROD_152,346.83,4.4,3,0
TXN_01288,SUP_043,PROD_111,992.41,4.7,1,0
TXN_01289,SUP_059,PROD_183,1100.54,2.9,4,0
TXN_01290,SUP_051,PROD_399,901.46,2.9,1,0
TXN_01291,SUP_054,PROD_339,1033.93,2.4,1,0
TXN_01292,SUP_024,PROD_072,1314.66,2.2,1,0
TXN_01293,SUP_025,PROD_418,892.64,3.3,3,0
TXN_01294,SUP_071,PROD_386,932.01,4.7,2,0
TXN_01295,SUP_052,PROD_283,994.08,7.2,3,0
TXN_01296,SUP_070,PROD_074,248.31,21.0,10,1
TXN_01297,SUP_088,PROD_355,905.89,6.8,2,0
TXN_01298,SUP_033,PROD_215,556.49,30.0,13,1
TXN_01299,SUP_049,PROD_497,1037.72,5.2,1,0
TXN_01300,SUP_029,PROD_328,910.96,2.0,1,0
TXN_01301,SUP_063,PROD_476,1415.29,2.5,3,0
TXN_01302,SUP_022,PROD_023,1325.62,5.6,2,0
TXN_01303,SUP_026,PROD_068,1187.28,5.6,4,0
TXN_01304,SUP_028,PROD_398,817.09,6.5,2,0
TXN_01305,SUP_085,PROD_447,1819.71,3.1,3,0
TXN_01306,SUP_049,PROD_373,1629.48,26.5,9,1
TXN_01307,SUP_071,PROD_362,465.64,8.1,2,0
TXN_01308,SUP_081,PROD_093,1114.87,5.5,4,0
TXN_01309,SUP_084,PROD_321,892.93,1.4,3,0
TXN_01310,SUP_049,PROD_324,256.88,1.1,2,0
TXN_01311,SUP_020,PROD_384,957.76,5.3,3,0
TXN_01312,SUP_086,PROD_063,1023.66,3.9,2,0
TXN_01313,SUP_092,PROD_224,949.52,3.0,1,0
TXN_01314,SUP_063,PROD_225,1090.67,4.7,4,0
TXN_01315,SUP_061,PROD_369,859.07,4.3,1,0
TXN_01316,SUP_049,PROD_346,958.41,4.7,2,0
TXN_01317,SUP_071,PROD_337,1392.44,3.2,4,0
TXN_01318,SUP_001,PROD_103,1287.65,9.0,2,0
TXN_01319,SUP_096,PROD_215,209.4,18.5,10,1
TXN_01320,SUP_013,PROD_192,1164.47,4.5,4,0
TXN_01321,SUP_094,PROD_160,1262.09,0.9,4,0
TXN_01322,SUP_087,PROD_372,718.73,2.7,3,0
TXN_01323,SUP_051,PROD_207,1099.13,2.4,4,0
TXN_01324,SUP_056,PROD_269,5183.21,15.5,11,1
TXN_01325,SUP_083,PROD_194,1197.29,4.5,4,0
TXN_01326,SUP_062,PROD_380,716.81,4.2,4,0
TXN_01327,SUP_032,PROD_403,330.95,0.6,7,1
TXN_01328,SUP_030,PROD_152,773.7,5.4,1,0
TXN_01329,SUP_029,PROD_237,1099.61,5.6,1,0
TXN_01330,SUP_049,PROD_088,752.44,0.5,4,0
TXN_01331,SUP_045,PROD_011,836.41,7.1,4,0
TXN_01332,SUP_093,PROD_187,1036.79,5.5,3,0
TXN_01333,SUP_030,PROD_214,717.93,1.1,1,0
TXN_01334,SUP_016,PROD_015,515.26,6.8,1,0
TXN_01335,SUP_040,PROD_266,1311.75,7.0,2,0
TXN_01336,SUP_019,PROD_297,806.98,1.0,3,0
TXN_01337,SUP_018,PROD_411,580.07,4.4,3,0
TXN_01338,SUP_001,PROD_444,667.41,5.5,4,0
TXN_01339,SUP_078,PROD_073,970.07,7.1,1,0
TXN_01340,SUP_047,PROD_052,1473.12,6.0,4,0
TXN_01341,SUP_066,PROD_128,958.09,3.9,3,0
TXN_01342,SUP_092,PROD_028,1174.86,2.8,1,0
TXN_01343,SUP_094,PROD_065,262.03,22.2,11,1
TXN_01344,SUP_038,PROD_017,1055.76,3.1,3,0
TXN_01345,SUP_051,PROD_351,937.99,6.1,1,0
TXN_01346,SUP_063,PROD_428,1171.03,6.8,2,0
TXN_01347,SUP_004,PROD_138,660.23,4.2,3,0
TXN_01348,SUP_001,PROD_319,1022.56,7.2,3,0
TXN_01349,SUP_008,PROD_229,1046.11,5.8,1,0
TXN_01350,SUP_029,PROD_254,1118.77,10.1,3,0
TXN_01351,SUP_055,PROD_477,596.26,1.3,4,0
TXN_01352,SUP_003,PROD_210,857.21,4.6,3,0
TXN_01353,SUP_032,PROD_431,1180.3,5.4,4,0
TXN_01354,SUP_010,PROD_294,1067.75,8.7,2,0
TXN_01355,SUP_074,PROD_231,315.97,1.2,13,1
TXN_01356,SUP_083,PROD_241,841.19,3.1,4,0
TXN_01357,SUP_034,PROD_070,403.84,5.1,3,0
TXN_01358,SUP_097,PROD_104,860.1,2.6,4,0
TXN_01359,SUP_087,PROD_204,201.41,4.5,1,0
TXN_01360,SUP_055,PROD_053,1210.64,1.7,4,0
TXN_01361,SUP_092,PROD_462,999.05,7.4,2,0
TXN_01362,SUP_032,PROD_428,1119.49,8.4,2,0
TXN_01363,SUP_050,PROD_375,1167.28,8.4,4,0
TXN_01364,SUP_007,PROD_330,1311.98,5.3,2,0
TXN_01365,SUP_093,PROD_054,1112.08,1.0,12,1
TXN_01366,SUP_008,PROD_276,387.4,5.0,3,0
TXN_01367,SUP_065,PROD_335,773.38,6.7,3,0
TXN_01368,SUP_057,PROD_031,908.83,7.5,4,0
TXN_01369,SUP_067,PROD_135,1059.87,6.4,2,0
TXN_01370,SUP_088,PROD_058,1037.44,5.5,3,0
TXN_01371,SUP_087,PROD_105,1052.69,6.4,2,0
TXN_01372,SUP_059,PROD_266,531.09,5.0,4,0
TXN_01373,SUP_072,PROD_010,761.56,2.3,2,0
TXN_01374,SUP_054,PROD_496,903.27,3.8,1,0
TXN_01375,SUP_067,PROD_253,954.79,5.4,1,0
TXN_01376,SUP_051,PROD_295,849.87,3.3,2,0
TXN_01377,SUP_097,PROD_156,1076.3,3.1,1,0
TXN_01378,SUP_092,PROD_158,657.63,6.2,4,0
TXN_01379,SUP_008,PROD_037,855.22,6.4,1,0
TXN_01380,SUP_034,PROD_119,1150.89,5.6,1,0
TXN_01381,SUP_035,PROD_067,1061.34,4.0,3,0
TXN_01382,SUP_096,PROD_242,887.99,4.3,3,0
TXN_01383,SUP_088,PROD_299,894.8,6.4,4,0
TXN_01384,SUP_078,PROD_463,857.18,3.2,1,0
TXN_01385,SUP_032,PROD_213,899.49,2.1,3,0
TXN_01386,SUP_046,PROD_308,848.86,6.0,2,0
TXN_01387,SUP_016,PROD_101,890.68,4.8,2,0
TXN_01388,SUP_068,PROD_056,1088.71,7.6,1,0
TXN_01389,SUP_037,PROD_332,1082.45,2.9,4,0
TXN_01390,SUP_054,PROD_324,606.12,7.1,1,0
TXN_01391,SUP_085,PROD_239,1537.53,3.8,3,0
TXN_01392,SUP_014,PROD_393,837.05,6.6,1,0
TXN_01393,SUP_095,PROD_231,1140.66,2.4,1,0
TXN_01394,SUP_055,PROD_362,678.5,1.8,2,0
TXN_01395,SUP_048,PROD_381,1438.8,5.7,2,0
TXN_01396,SUP_082,PROD_092,1161.46,4.4,3,0
TXN_01397,SUP_007,PROD_279,1114.74,5.3,4,0
TXN_01398,SUP_074,PROD_447,946.33,3.0,4,0
TXN_01399,SUP_007,PROD_109,447.98,5.7,3,0
TXN_01400,SUP_033,PROD_317,1498.85,7.5,3,0
TXN_01401,SUP_023,PROD_168,1256.11,7.2,1,0
TXN_01402,SUP_085,PROD_300,903.56,3.7,1,0
TXN_01403,SUP_019,PROD_470,1143.58,2.5,4,0
TXN_01404,SUP_019,PROD_408,606.82,5.0,1,0
TXN_01405,SUP_036,PROD_435,428.04,6.7,1,0
TXN_01406,SUP_029,PROD_442,1004.93,1.6,2,0
TXN_01407,SUP_060,PROD_218,760.74,6.2,3,0
TXN_01408,SUP_082,PROD_222,855.22,9.0,3,0
TXN_01409,SUP_002,PROD_161,984.19,6.3,2,0
TXN_01410,SUP_001,PROD_016,643.82,1.9,2,0
TXN_01411,SUP_047,PROD_278,975.94,2.7,1,0
TXN_01412,SUP_069,PROD_497,668.76,3.6,3,0
TXN_01413,SUP_020,PROD_057,1303.74,4.7,4,0
TXN_01414,SUP_011,PROD_062,969.9,5.7,3,0
TXN_01415,SUP_002,PROD_498,1158.27,6.4,4,0
TXN_01416,SUP_067,PROD_363,468.23,4.4,2,0
TXN_01417,SUP_087,PROD_466,1176.93,5.5,3,0
TXN_01418,SUP_012,PROD_327,1449.17,2.8,2,0
TXN_01419,SUP_020,PROD_242,1035.28,3.6,3,0
TXN_01420,SUP_005,PROD_090,1156.64,6.8,4,0
TXN_01421,SUP_037,PROD_072,928.57,5.9,2,0
TXN_01422,SUP_038,PROD_326,1112.59,6.2,1,0
TXN_01423,SUP_094,PROD_030,1480.35,2.9,3,0
TXN_01424,SUP_009,PROD_359,1673.88,4.9,4,0
TXN_01425,SUP_098,PROD_407,1095.15,5.2,1,0
TXN_01426,SUP_053,PROD_288,694.1,5.6,2,0
TXN_01427,SUP_044,PROD_086,1186.99,7.0,3,0
TXN_01428,SUP_099,PROD_234,628.71,5.1,3,0
TXN_01429,SUP_086,PROD_235,812.67,8.2,1,0
TXN_01430,SUP_024,PROD_313,846.94,1.1,1,0
TXN_01431,SUP_081,PROD_365,1612.35,4.4,2,0
TXN_01432,SUP_074,PROD_265,1428.61,7.1,1,0
TXN_01433,SUP_030,PROD_287,1366.49,3.5,3,0
TXN_01434,SUP_059,PROD_327,1246.23,6.7,3,0
TXN_01435,SUP_087,PROD_393,727.48,5.2,3,0
TXN_01436,SUP_096,PROD_269,1070.87,8.8,3,0
TXN_01437,SUP_081,PROD_186,1551.38,4.7,1,0
TXN_01438,SUP_081,PROD_131,1134.26,4.7,1,0
TXN_01439,SUP_014,PROD_291,1309.04,8.6,4,0
TXN_01440,SUP_009,PROD_481,517.05,4.3,2,0
TXN_01441,SUP_040,PROD_277,1216.56,7.1,1,0
TXN_01442,SUP_066,PROD_320,233.83,19.9,7,1
TXN_01443,SUP_025,PROD_351,933.73,7.2,1,0
TXN_01444,SUP_073,PROD_180,1426.61,4.3,4,0
TXN_01445,SUP_022,PROD_290,1104.15,4.8,1,0
TXN_01446,SUP_004,PROD_480,1244.5,4.3,3,0
TXN_01447,SUP_026,PROD_377,944.51,1.1,1,0
TXN_01448,SUP_058,PROD_163,422.2,4.5,2,0
TXN_01449,SUP_029,PROD_271,158.55,1.4,8,1
TXN_01450,SUP_098,PROD_376,1204.07,3.5,1,0
TXN_01451,SUP_087,PROD_096,1100.41,5.3,3,0
TXN_01452,SUP_037,PROD_262,1498.73,7.4,3,0
TXN_01453,SUP_075,PROD_365,1037.98,6.0,3,0
TXN_01454,SUP_070,PROD_469,732.16,4.8,4,0
TXN_01455,SUP_018,PROD_353,992.25,3.2,2,0
TXN_01456,SUP_085,PROD_288,1299.35,7.9,2,0
TXN_01457,SUP_042,PROD_436,472.87,7.2,1,0
TXN_01458,SUP_100,PROD_083,1103.69,7.8,3,0
TXN_01459,SUP_041,PROD_225,621.85,7.6,1,0
TXN_01460,SUP_038,PROD_412,1048.81,2.1,2,0
TXN_01461,SUP_034,PROD_223,1217.93,4.3,3,0
TXN_01462,SUP_017,PROD_469,1165.56,5.6,2,0
TXN_01463,SUP_037,PROD_118,1402.12,3.1,3,0
TXN_01464,SUP_025,PROD_482,1075.22,3.7,3,0
TXN_01465,SUP_076,PROD_192,1154.07,6.3,4,0
TXN_01466,SUP_087,PROD_079,1164.57,6.2,3,0
TXN_01467,SUP_086,PROD_078,709.08,8.5,1,0
TXN_01468,SUP_085,PROD_147,961.76,3.6,2,0
TXN_01469,SUP_027,PROD_107,262.3,3.1,2,0
TXN_01470,SUP_057,PROD_382,1113.06,9.2,2,0
TXN_01471,SUP_031,PROD_271,174.53,4.5,3,0
TXN_01472,SUP_006,PROD_390,1254.73,1.2,1,0
TXN_01473,SUP_091,PROD_244,1495.99,5.8,4,0
TXN_01474,SUP_040,PROD_073,1149.62,2.8,4,0
TXN_01475,SUP_098,PROD_357,1195.92,4.2,1,0
TXN_01476,SUP_012,PROD_468,1361.46,2.2,1,0
TXN_01477,SUP_053,PROD_354,869.55,7.2,1,0
TXN_01478,SUP_071,PROD_422,618.25,5.8,3,0
TXN_01479,SUP_010,PROD_026,4347.67,27.6,12,1
TXN_01480,SUP_045,PROD_210,771.12,5.4,4,0
TXN_01481,SUP_017,PROD_092,1023.03,6.3,1,0
TXN_01482,SUP_026,PROD_125,1076.42,4.6,1,0
TXN_01483,SUP_085,PROD_435,856.53,8.3,2,0
TXN_01484,SUP_092,PROD_073,785.88,7.1,4,0
TXN_01485,SUP_062,PROD_480,353.76,4.0,3,0
TXN_01486,SUP_046,PROD_123,949.36,4.5,1,0
TXN_01487,SUP_064,PROD_309,868.95,2.5,3,0
TXN_01488,SUP_002,PROD_184,890.22,1.6,2,0
TXN_01489,SUP_054,PROD_187,1219.49,3.3,1,0
TXN_01490,SUP_065,PROD_198,468.95,26.1,6,1
TXN_01491,SUP_051,PROD_078,892.94,7.7,3,0
TXN_01492,SUP_053,PROD_348,1115.82,2.3,4,0
TXN_01493,SUP_036,PROD_186,1076.21,5.2,3,0
TXN_01494,SUP_026,PROD_344,1340.39,5.4,3,0
TXN_01495,SUP_029,PROD_253,726.47,3.6,3,0
TXN_01496,SUP_021,PROD_013,717.61,7.0,3,0
TXN_01497,SUP_011,PROD_299,752.57,4.4,2,0
TXN_01498,SUP_040,PROD_076,1515.22,1.5,11,1
TXN_01499,SUP_011,PROD_051,986.2,8.3,4,0
TXN_01500,SUP_036,PROD_275,684.21,3.3,2,0
TXN_01501,SUP_059,PROD_149,1075.35,6.6,2,0
TXN_01502,SUP_039,PROD_219,282.28,3.9,3,0
TXN_01503,SUP_099,PROD_122,982.9,2.6,1,0
TXN_01504,SUP_054,PROD_211,923.15,4.3,3,0
TXN_01505,SUP_098,PROD_280,836.51,9.7,2,0
TXN_01506,SUP_055,PROD_026,1299.46,2.1,3,0
TXN_01507,SUP_024,PROD_173,758.62,3.6,4,0
TXN_01508,SUP_022,PROD_156,1091.12,7.5,4,0
TXN_01509,SUP_069,PROD_238,810.45,3.1,4,0
TXN_01510,SUP_056,PROD_376,1497.71,3.8,3,0
TXN_01511,SUP_033,PROD_082,958.91,5.3,3,0
TXN_01512,SUP_036,PROD_492,1202.74,4.6,2,0
TXN_01513,SUP_020,PROD_356,1182.91,6.0,2,0
TXN_01514,SUP_083,PROD_490,1343.69,4.5,2,0
TXN_01515,SUP_099,PROD_413,1043.82,5.0,1,0
TXN_01516,SUP_081,PROD_273,604.76,4.7,4,0
TXN_01517,SUP_062,PROD_068,1132.89,3.4,1,0
TXN_01518,SUP_098,PROD_044,1083.14,1.3,1,0
TXN_01519,SUP_073,PROD_493,89.15,8.8,4,0
TXN_01520,SUP_026,PROD_061,498.42,3.3,1,0
TXN_01521,SUP_066,PROD_123,1211.78,3.5,3,0
TXN_01522,SUP_073,PROD_349,1426.12,5.4,4,0
TXN_01523,SUP_073,PROD_196,246.0,0.8,9,1
TXN_01524,SUP_040,PROD_330,1242.77,6.8,1,0
TXN_01525,SUP_017,PROD_409,1032.75,5.5,1,0
TXN_01526,SUP_001,PROD_479,1010.92,4.5,3,0
TXN_01527,SUP_089,PROD_323,957.05,4.0,1,0
TXN_01528,SUP_061,PROD_111,1024.22,2.6,1,0
TXN_01529,SUP_043,PROD_258,1116.52,5.6,1,0
TXN_01530,SUP_042,PROD_089,879.49,5.3,2,0
TXN_01531,SUP_025,PROD_433,1374.01,3.7,4,0
TXN_01532,SUP_039,PROD_198,699.94,6.0,1,0
TXN_01533,SUP_035,PROD_282,1510.34,8.2,1,0
TXN_01534,SUP_003,PROD_200,935.35,5.0,4,0
TXN_01535,SUP_044,PROD_099,984.39,4.5,1,0
TXN_01536,SUP_051,PROD_027,811.7,3.1,3,0
TXN_01537,SUP_094,PROD_089,1122.83,4.7,1,0
TXN_01538,SUP_098,PROD_146,887.0,4.2,1,0
TXN_01539,SUP_012,PROD_182,857.37,2.9,2,0
TXN_01540,SUP_019,PROD_257,1183.89,5.9,2,0
TXN_01541,SUP_044,PROD_189,1348.35,5.5,3,0
TXN_01542,SUP_059,PROD_240,687.37,5.2,4,0
TXN_01543,SUP_049,PROD_359,1247.67,4.3,3,0
TXN_01544,SUP_061,PROD_387,1374.37,6.8,4,0
TXN_01545,SUP_017,PROD_196,127.43,18.6,7,1
TXN_01546,SUP_074,PROD_297,746.18,1.6,2,0
TXN_01547,SUP_057,PROD_165,1367.15,5.5,3,0
TXN_01548,SUP_055,PROD_307,1111.95,7.5,3,0
TXN_01549,SUP_047,PROD_271,1512.79,5.2,2,0
TXN_01550,SUP_012,PROD_008,946.81,5.3,4,0
TXN_01551,SUP_062,PROD_038,842.19,2.9,1,0
TXN_01552,SUP_080,PROD_114,1408.41,0.7,4,0
TXN_01553,SUP_088,PROD_339,749.32,3.1,2,0
TXN_01554,SUP_083,PROD_056,926.78,6.3,1,0
TXN_01555,SUP_008,PROD_431,1167.85,1.9,4,0
TXN_01556,SUP_095,PROD_474,1197.54,3.3,1,0
TXN_01557,SUP_021,PROD_359,3292.12,0.8,7,1
TXN_01558,SUP_081,PROD_138,1078.21,3.2,1,0
TXN_01559,SUP_087,PROD_102,912.73,7.3,3,0
TXN_01560,SUP_080,PROD_334,495.18,3.8,2,0
TXN_01561,SUP_070,PROD_177,861.68,6.8,3,0
TXN_01562,SUP_072,PROD_169,509.71,3.8,1,0
TXN_01563,SUP_025,PROD_339,802.16,7.9,4,0
TXN_01564,SUP_082,PROD_286,639.52,5.7,1,0
TXN_01565,SUP_089,PROD_261,1232.15,4.1,2,0
TXN_01566,SUP_012,PROD_375,1090.11,4.7,2,0
TXN_01567,SUP_015,PROD_223,1461.59,2.1,1,0
TXN_01568,SUP_059,PROD_199,723.47,4.0,4,0
TXN_01569,SUP_026,PROD_211,1036.98,7.8,2,0
TXN_01570,SUP_026,PROD_287,669.11,5.7,1,0
TXN_01571,SUP_047,PROD_180,810.53,0.8,4,0
TXN_01572,SUP_032,PROD_250,880.16,4.7,3,0
TXN_01573,SUP_010,PROD_231,615.1,23.9,8,1
TXN_01574,SUP_016,PROD_472,1109.17,6.5,3,0
TXN_01575,SUP_071,PROD_482,961.67,4.3,2,0
TXN_01576,SUP_017,PROD_023,1323.7,4.8,3,0
TXN_01577,SUP_023,PROD_048,1201.9,7.1,1,0
TXN_01578,SUP_026,PROD_109,983.18,4.5,4,0
TXN_01579,SUP_085,PROD_296,4430.87,1.4,14,1
TXN_01580,SUP_086,PROD_006,908.27,6.7,1,0
TXN_01581,SUP_007,PROD_038,1895.69,6.7,1,0
TXN_01582,SUP_014,PROD_169,1366.0,0.7,2,0
TXN_01583,SUP_079,PROD_356,878.02,5.5,3,0
TXN_01584,SUP_007,PROD_283,1227.77,3.0,2,0
TXN_01585,SUP_009,PROD_203,1164.67,5.8,2,0
TXN_01586,SUP_048,PROD_325,1084.93,6.9,4,0
TXN_01587,SUP_072,PROD_313,1154.44,6.2,1,0
TXN_01588,SUP_059,PROD_273,756.27,6.4,2,0
TXN_01589,SUP_087,PROD_244,869.48,3.7,3,0
TXN_01590,SUP_093,PROD_327,1497.61,4.1,2,0
TXN_01591,SUP_082,PROD_475,1061.21,6.2,4,0
TXN_01592,SUP_095,PROD_047,789.92,5.1,4,0
TXN_01593,SUP_094,PROD_249,957.95,1.9,3,0
TXN_01594,SUP_039,PROD_079,839.75,6.8,4,0
TXN_01595,SUP_099,PROD_110,1269.32,2.1,1,0
TXN_01596,SUP_018,PROD_013,831.75,5.6,1,0
TXN_01597,SUP_059,PROD_395,1013.24,5.4,4,0
TXN_01598,SUP_017,PROD_380,801.24,7.4,2,0
TXN_01599,SUP_014,PROD_365,1662.37,4.5,4,0
TXN_01600,SUP_031,PROD_090,1188.77,0.9,3,0
TXN_01601,SUP_024,PROD_342,1176.88,5.3,1,0
TXN_01602,SUP_099,PROD_348,1209.35,5.7,1,0
TXN_01603,SUP_060,PROD_280,881.61,7.1,2,0
TXN_01604,SUP_045,PROD_221,1456.38,3.9,3,0
TXN_01605,SUP_098,PROD_073,979.7,6.4,1,0
TXN_01606,SUP_003,PROD_234,1531.84,6.8,1,0
TXN_01607,SUP_037,PROD_260,902.56,3.5,3,0
TXN_01608,SUP_043,PROD_113,1214.64,5.6,2,0
TXN_01609,SUP_040,PROD_046,1050.05,2.1,4,0
TXN_01610,SUP_090,PROD_274,1080.29,6.1,2,0
TXN_01611,SUP_055,PROD_043,498.99,5.4,1,0
TXN_01612,SUP_087,PROD_208,705.04,2.5,1,0
TXN_01613,SUP_039,PROD_417,1452.99,4.2,2,0
TXN_01614,SUP_015,PROD_349,613.35,7.2,2,0
TXN_01615,SUP_004,PROD_103,1267.61,5.4,1,0
TXN_01616,SUP_093,PROD_124,1779.99,3.6,3,0
TXN_01617,SUP_086,PROD_010,1165.9,3.5,3,0
TXN_01618,SUP_025,PROD_329,1638.02,7.0,4,0
TXN_01619,SUP_013,PROD_187,1207.63,4.0,1,0
TXN_01620,SUP_082,PROD_031,1078.86,5.4,1,0
TXN_01621,SUP_033,PROD_156,1112.39,4.2,4,0
TXN_01622,SUP_016,PROD_060,946.79,0.6,1,0
TXN_01623,SUP_042,PROD_249,937.57,3.7,1,0
TXN_01624,SUP_066,PROD_387,3824.16,1.4,8,1
TXN_01625,SUP_055,PROD_374,1126.96,9.3,3,0
TXN_01626,SUP_099,PROD_439,1660.12,3.5,3,0
TXN_01627,SUP_042,PROD_270,1427.34,5.7,3,0
TXN_01628,SUP_034,PROD_442,1061.46,9.7,4,0
TXN_01629,SUP_030,PROD_217,1184.26,7.4,2,0
TXN_01630,SUP_013,PROD_399,974.38,2.6,1,0
TXN_01631,SUP_013,PROD_002,1426.44,4.5,3,0
TXN_01632,SUP_018,PROD_024,510.31,5.5,3,0
TXN_01633,SUP_032,PROD_206,1579.18,7.5,2,0
TXN_01634,SUP_096,PROD_320,836.43,2.6,1,0
TXN_01635,SUP_099,PROD_496,884.79,6.5,4,0
TXN_01636,SUP_039,PROD_199,633.18,6.4,1,0
TXN_01637,SUP_046,PROD_356,1046.43,4.4,4,0
TXN_01638,SUP_029,PROD_114,795.74,9.3,4,0
TXN_01639,SUP_062,PROD_280,1349.05,3.2,1,0
TXN_01640,SUP_093,PROD_155,1202.54,5.7,4,0
TXN_01641,SUP_062,PROD_165,791.9,5.4,3,0
TXN_01642,SUP_057,PROD_486,736.91,5.8,2,0
TXN_01643,SUP_016,PROD_222,807.41,7.3,3,0
TXN_01644,SUP_056,PROD_091,716.3,2.3,4,0
TXN_01645,SUP_010,PROD_167,916.14,5.3,4,0
TXN_01646,SUP_030,PROD_447,747.78,8.9,2,0
TXN_01647,SUP_025,PROD_207,1350.48,6.6,2,0
TXN_01648,SUP_084,PROD_282,850.5,3.7,3,0
TXN_01649,SUP_005,PROD_065,1172.71,3.4,2,0
TXN_01650,SUP_065,PROD_376,1175.18,6.0,2,0
TXN_01651,SUP_094,PROD_004,444.07,4.0,4,0
TXN_01652,SUP_049,PROD_157,1214.03,4.7,2,0
TXN_01653,SUP_003,PROD_249,487.94,3.5,4,0
TXN_01654,SUP_045,PROD_257,749.85,9.1,1,0
TXN_01655,SUP_014,PROD_235,1200.21,5.7,1,0
TXN_01656,SUP_030,PROD_306,1037.45,5.1,1,0
TXN_01657,SUP_068,PROD_366,897.87,1.7,4,0
TXN_01658,SUP_018,PROD_470,465.11,3.3,1,0
TXN_01659,SUP_062,PROD_395,1289.39,4.9,3,0
TXN_01660,SUP_037,PROD_074,444.69,1.0,14,1
TXN_01661,SUP_025,PROD_187,743.06,8.3,3,0
TXN_01662,SUP_048,PROD_062,711.54,5.2,4,0
TXN_01663,SUP_065,PROD_337,1308.06,7.1,3,0
TXN_01664,SUP_053,PROD_164,1090.12,5.4,1,0
TXN_01665,SUP_079,PROD_056,591.91,6.7,3,0
TXN_01666,SUP_073,PROD_111,780.88,1.7,1,0
TXN_01667,SUP_015,PROD_218,1587.19,2.5,4,0
TXN_01668,SUP_049,PROD_240,1300.67,6.8,1,0
TXN_01669,SUP_088,PROD_021,1000.17,8.0,2,0
TXN_01670,SUP_068,PROD_141,3411.16,23.3,10,1
TXN_01671,SUP_012,PROD_265,347.39,5.0,1,0
TXN_01672,SUP_059,PROD_139,1391.99,2.0,2,0
TXN_01673,SUP_037,PROD_459,864.57,3.7,2,0
TXN_01674,SUP_061,PROD_070,757.4,1.2,2,0
TXN_01675,SUP_043,PROD_385,1224.99,4.8,2,0
TXN_01676,SUP_070,PROD_118,811.01,4.6,3,0
TXN_01677,SUP_039,PROD_198,453.11,4.6,2,0
TXN_01678,SUP_056,PROD_205,257.56,0.6,9,1
TXN_01679,SUP_063,PROD_214,545.36,6.3,1,0
TXN_01680,SUP_046,PROD_056,982.36,8.4,4,0
TXN_01681,SUP_088,PROD_287,1095.28,2.6,2,0
TXN_01682,SUP_011,PROD_470,916.65,3.3,4,0
TXN_01683,SUP_062,PROD_293,917.99,5.3,2,0
TXN_01684,SUP_077,PROD_175,1465.28,4.5,3,0
TXN_01685,SUP_098,PROD_347,1469.59,4.4,3,0
TXN_01686,SUP_025,PROD_370,724.74,2.4,3,0
TXN_01687,SUP_071,PROD_500,821.57,4.1,2,0
TXN_01688,SUP_052,PROD_462,838.04,4.1,1,0
TXN_01689,SUP_004,PROD_128,990.57,5.4,3,0
TXN_01690,SUP_059,PROD_431,975.41,3.2,2,0
TXN_01691,SUP_072,PROD_378,1515.12,6.8,2,0
TXN_01692,SUP_020,PROD_325,944.34,2.5,4,0
TXN_01693,SUP_093,PROD_442,690.92,8.1,2,0
TXN_01694,SUP_063,PROD_292,823.6,3.4,4,0
TXN_01695,SUP_054,PROD_288,1112.01,7.9,3,0
TXN_01696,SUP_074,PROD_226,922.86,3.5,4,0
TXN_01697,SUP_098,PROD_064,1094.08,6.7,2,0
TXN_01698,SUP_057,PROD_455,926.75,4.3,4,0
TXN_01699,SUP_090,PROD_426,1217.44,5.2,3,0
TXN_01700,SUP_041,PROD_048,973.52,6.2,2,0
TXN_01701,SUP_003,PROD_202,635.08,4.3,1,0
